Landing URL,注册数,有效用户数,有效率
https://apidog.com/blog/polymarket-api/,30,6,20%
https://apidog.com/blog/replicate-ai-platform/,30,4,13.33%
https://apidog.com/blog/warp-terminal/,30,4,13.33%
https://apidog.com/es/blog/free-google-gemini-advanced-students-2/,30,1,3.33%
https://apidog.com/fr/blog/free-chatgpt-api-keys-5/,30,1,3.33%
https://apidog.com/kr/blog/cursor-ai-mcp-kr/,30,3,10%
https://apidog.com/kr/blog/grok-3-api-kr/,30,2,6.67%
https://apidog.com/kr/blog/how-to-use-claude-api-key-for-free-in-2025-kr/,30,3,10%
https://apidog.com/kr/blog/nano-banana-via-api/,30,2,6.67%
https://apidog.com/kr/blog/postman-free-vs-paid-comparison-2/,30,16,53.33%
https://apidog.com/kr/blog/postman-vs-apidog-2/,30,15,50%
https://apidog.com/blog/api-documentation-example/,29,10,34.48%
https://apidog.com/blog/best-free-postman-replacement/,29,10,34.48%
https://apidog.com/blog/claude-3-5-sonnet/,29,0,0%
https://apidog.com/blog/seedance/,29,0,0%
https://apidog.com/blog/visualize-api-response-data/,29,2,6.90%
https://apidog.com/fr/blog/manus-ai-public-free-credits-3/,29,0,0%
https://apidog.com/ig/blog/how-to-use-google-ai-studio-for-free/,29,1,3.45%
https://apidog.com/tr/blog/how-to-use-google-ai-studio-for-free-4/,29,3,10.34%
https://apidog.com/articles/call-rest-api-node-js/,28,4,14.29%
https://apidog.com/blog/best-free-api-testing-tools/,28,8,28.57%
https://apidog.com/blog/figma-mcp/,28,2,7.14%
https://apidog.com/blog/flask-post-json/,28,6,21.43%
https://apidog.com/blog/free-z-image-api/,28,4,14.29%
https://apidog.com/blog/how-to-develop-rest-api-tools/,28,9,32.14%
https://apidog.com/blog/how-to-test-graphql-api-postman/,28,6,21.43%
https://apidog.com/blog/http-options-method/,28,8,28.57%
https://apidog.com/blog/jquery-api-request/,28,0,0%
https://apidog.com/blog/minimax-2-5-for-free/,28,2,7.14%
https://apidog.com/blog/xiaomi-mimo-orbit-free-token/,28,2,7.14%
https://apidog.com/es/blog/use-grok-4-free-es/,28,1,3.57%
https://apidog.com/kr/blog/how-to-generate-api-documentation-2/,28,11,39.29%
https://apidog.com/kr/blog/nano-banana-pro-for-free-kr/,28,0,0%
https://apidog.com/kr/blog/spotify-web-api-3/,28,2,7.14%
https://apidog.com/articles/socket-io-vs-websocket/,27,4,14.81%
https://apidog.com/blog/claude-opus-4-5-api-free-using-opencode/,27,1,3.70%
https://apidog.com/blog/how-to-use-grok-3-for-free-with-cursor-and-cline/,27,1,3.70%
https://apidog.com/blog/jira-mcp-server/,27,7,25.93%
https://apidog.com/blog/openai-updates-gpt-3-5-turbo-and-gpt-4/,27,3,11.11%
https://apidog.com/blog/reverse-engineering-apis/,27,5,18.52%
https://apidog.com/es/blog/kimi-k-2-free-es/,27,0,0%
https://apidog.com/ig/blog/free-chatgpt-api-keys-3/,27,2,7.41%
https://apidog.com/ig/blog/free-google-gemini-advanced-students-3/,27,2,7.41%
https://apidog.com/kr/blog/lm-studio-kr/,27,2,7.41%
https://apidog.com/articles/how-to-create-and-run-a-websocket-server-in-python/,26,3,11.54%
https://apidog.com/articles/how-to-write-a-standard-api-document/,26,5,19.23%
https://apidog.com/articles/what-is-swagger-editor/,26,6,23.08%
https://apidog.com/blog/fetch-post-json/,26,5,19.23%
https://apidog.com/blog/firebase-studio/,26,1,3.85%
https://apidog.com/blog/gpt-4o-mini-api/,26,3,11.54%
https://apidog.com/blog/invalid-api-response/,26,1,3.85%
https://apidog.com/blog/openai-sora-2/,26,0,0%
https://apidog.com/blog/python-requests-post-json/,26,11,42.31%
https://apidog.com/blog/roocode-boomerang-ai-agent/,26,4,15.38%
https://apidog.com/blog/veo-3-1-api/,26,1,3.85%
https://apidog.com/blog/yahoo-finance-api/,26,2,7.69%
https://apidog.com/de/blog/how-to-use-google-ai-studio-for-free-2/,26,1,3.85%
https://apidog.com/fr/blog/deer-flow-guide-2026-fr/,26,1,3.85%
https://apidog.com/ig/blog/get-claude-pro-for-free-ig/,26,2,7.69%
https://apidog.com/articles/fastapi-multiple-threading-python/,25,3,12%
https://apidog.com/articles/http-delete-request-body/,25,5,20%
https://apidog.com/blog/8-api-protocol-types/,25,3,12%
https://apidog.com/blog/api-performance-testing-tools/,25,5,20%
https://apidog.com/blog/django-rest-framework-create-api/,25,7,28%
https://apidog.com/blog/examples-of-wsdl-files/,25,3,12%
https://apidog.com/blog/gemini-2-0-flash-ocr/,25,1,4%
https://apidog.com/blog/github-copilot-pro-for-free/,25,1,4%
https://apidog.com/blog/grpc-vs-rest/,25,6,24%
https://apidog.com/blog/how-to-connect-to-a-websocket/,25,2,8%
https://apidog.com/blog/how-to-use-ollama/,25,2,8%
https://apidog.com/blog/java-api-documentation/,25,3,12%
https://apidog.com/blog/postman-clear-cache/,25,8,32%
https://apidog.com/blog/public-api-for-testing/,25,5,20%
https://apidog.com/de/blog/openai-api-key-free-5/,25,2,8%
https://apidog.com/es/blog/unlock-claude-4-free-es/,25,2,8%
https://apidog.com/fr/blog/claude-free-vs-pro-5/,25,1,4%
https://apidog.com/kr/blog/api-documentation-tool-2/,25,10,40%
https://apidog.com/kr/blog/gemini-3-0/,25,1,4%
https://apidog.com/kr/blog/how-to-export-swagger-api-document-2/,25,5,20%
https://apidog.com/kr/blog/postman-alternatives-kr/,25,7,28%
https://apidog.com/kr/blog/use-claude-code-free-kr/,25,0,0%
https://apidog.com/kr/blog/warp-terminal-kr/,25,4,16%
https://apidog.com/articles/walmart-api-how-to-use-walmart-api/,24,1,4.17%
https://apidog.com/blog/ai-tools-for-api-and-backend-testing/,24,4,16.67%
https://apidog.com/blog/ebay-api/,24,3,12.50%
https://apidog.com/blog/gitbook-alternatives/,24,6,25%
https://apidog.com/blog/how-to-implement-websocket-in-c/,24,5,20.83%
https://apidog.com/blog/how-to-use-deepseek-v4-for-free/,24,1,4.17%
https://apidog.com/blog/how-to-use-minimax-m2-for-free/,24,1,4.17%
https://apidog.com/blog/moving-advanced-rest-client-from-chrome-to-desktop/,24,5,20.83%
https://apidog.com/blog/postman-400-bad-request/,24,10,41.67%
https://apidog.com/blog/postman-unable-to-verify-first-certificate/,24,8,33.33%
https://apidog.com/blog/windsurf-cursor-cline-github-copilot/,24,3,12.50%
https://apidog.com/es/blog/how-to-use-openai-sora-for-free-complete-guide-to-microsoft-bing-video-creator-es/,24,1,4.17%
https://apidog.com/es/blog/use-gpt-5-free-es/,24,3,12.50%
https://apidog.com/fr/blog/openmanus-open-source-manus-ai-alternative-6/,24,0,0%
https://apidog.com/ig/blog/google-veo-3-api/,24,0,0%
https://apidog.com/kr/blog/claude-opus-4-sonnet-4-kr/,24,2,8.33%
https://apidog.com/kr/blog/figma-mcp-kr/,24,6,25%
https://apidog.com/kr/blog/gemini-cli-setup-guide/,24,3,12.50%
https://apidog.com/kr/blog/how-to-use-deepseek-api-for-free/,24,2,8.33%
https://apidog.com/kr/blog/how-to-use-gemini-2-5-pro-for-free-with-cline/,24,4,16.67%
https://apidog.com/th/blog/openai-api-key-free-4/,24,0,0%
https://apidog.com/blog/deepseek-windsurf/,23,3,13.04%
https://apidog.com/blog/free-api-testing-tools/,23,4,17.39%
https://apidog.com/blog/google-gemini-2-0-api/,23,1,4.35%
https://apidog.com/blog/grok-3-release/,23,4,17.39%
https://apidog.com/blog/how-to-use-stoplight-studio/,23,6,26.09%
https://apidog.com/blog/java-websocket/,23,6,26.09%
https://apidog.com/blog/loveable-ai-alternative-open-lovable/,23,5,21.74%
https://apidog.com/blog/postman-vs-bruno/,23,9,39.13%
https://apidog.com/blog/postman-vs-thunder-client/,23,7,30.43%
https://apidog.com/blog/soap-api-examples/,23,9,39.13%
https://apidog.com/blog/zillow-api/,23,2,8.70%
https://apidog.com/de/blog/claude-free-vs-pro-4/,23,0,0%
https://apidog.com/es/blog/kimi-k2/,23,2,8.70%
https://apidog.com/fr/blog/deepseek-api-key-for-free-6/,23,1,4.35%
https://apidog.com/kr/blog/claude-code-cursor-cost-analysis-kr/,23,3,13.04%
https://apidog.com/kr/blog/claude-code-kr/,23,5,21.74%
https://apidog.com/kr/blog/free-z-image-api/,23,0,0%
https://apidog.com/kr/blog/openmanus-open-source-manus-ai-alternative/,23,2,8.70%
https://apidog.com/th/blog/grok-companion-ani-th/,23,1,4.35%
https://apidog.com/blog/api-load-testing-tools/,22,4,18.18%
https://apidog.com/blog/awesome-ai-browsers/,22,0,0%
https://apidog.com/blog/get-vs-post-request-the-difference-between-http-methods/,22,3,13.64%
https://apidog.com/blog/glm-4-6-api/,22,2,9.09%
https://apidog.com/blog/google-gemini-canva/,22,0,0%
https://apidog.com/blog/how-to-use-claude-3-7-sonnet-max-mode-in-cursor-ai-ide/,22,3,13.64%
https://apidog.com/blog/how-to-use-gpt-5-5-free-codex/,22,2,9.09%
https://apidog.com/blog/kimi-k2-api-pricing/,22,1,4.55%
https://apidog.com/blog/oneof-anyof-allof/,22,3,13.64%
https://apidog.com/blog/openapi-schema/,22,6,27.27%
https://apidog.com/blog/post-requests-upload-and-send-images/,22,4,18.18%
https://apidog.com/blog/rapidapi-alternatives/,22,2,9.09%
https://apidog.com/blog/react-websocket/,22,2,9.09%
https://apidog.com/blog/run-gemma-3-locally-with-ollama/,22,6,27.27%
https://apidog.com/blog/run-janus-pro-7b-locally/,22,2,9.09%
https://apidog.com/blog/use-deepseek-v4/,22,0,0%
https://apidog.com/fr/blog/nano-banana-pro-for-free-fr/,22,0,0%
https://apidog.com/ig/blog/face-swap-api-4/,22,0,0%
https://apidog.com/ig/blog/free-google-veo-3-ig/,22,0,0%
https://apidog.com/kr/blog/cursor-ai-mcp/,22,3,13.64%
https://apidog.com/tr/blog/top-10-ai-docs-generators-to-create-documentations-beautifully-4/,22,0,0%
https://apidog.com/articles/http-post-request/,21,3,14.29%
https://apidog.com/blog/a-comprehensive-guide-to-api-keys/,21,2,9.52%
https://apidog.com/blog/bruno-import-postman-collection-failed/,21,4,19.05%
https://apidog.com/blog/claude-code-ide-integrations/,21,2,9.52%
https://apidog.com/blog/gpt-5-api/,21,1,4.76%
https://apidog.com/blog/how-to-create-an-api-endpoint/,21,2,9.52%
https://apidog.com/blog/how-to-use-quasar-alpha-api/,21,4,19.05%
https://apidog.com/blog/linkedin-api-guide/,21,0,0%
https://apidog.com/blog/nodejs-post-request/,21,5,23.81%
https://apidog.com/blog/ollama-cheatsheet/,21,1,4.76%
https://apidog.com/blog/put-json-data/,21,1,4.76%
https://apidog.com/blog/socket-io-debugging-tools/,21,7,33.33%
https://apidog.com/blog/top-10-ai-documentation-tools/,21,2,9.52%
https://apidog.com/es/blog/claude-free-vs-pro-2/,21,1,4.76%
https://apidog.com/ig/blog/get-claude-pro-for-free/,21,0,0%
https://apidog.com/ig/blog/grok-3-grok-3-mini-api-free-3/,21,0,0%
https://apidog.com/kr/blog/free-google-veo-3-kr/,21,0,0%
https://apidog.com/kr/blog/use-nano-banana-via-api-for-free-kr/,21,1,4.76%
https://apidog.com/kr/blog/what-is-vercel-v0-3/,21,1,4.76%
https://apidog.com/articles/api-performance-testing-tutorial/?ref=browsee.io,20,2,10%
https://apidog.com/articles/axios-put-request/,20,5,25%
https://apidog.com/articles/pytest-api-automated-testing-framework/,20,6,30%
https://apidog.com/blog/,20,3,15%
https://apidog.com/blog/chatgpt-image-2-0-for-free/,20,0,0%
https://apidog.com/blog/facebook-oauth-2-0-access-for-website/,20,1,5%
https://apidog.com/blog/fast-api-vs-django/,20,6,30%
https://apidog.com/blog/how-to-add-custom-api-keys-to-cursor-a-comprehensive-guide/,20,1,5%
https://apidog.com/blog/line-api/,20,4,20%
https://apidog.com/blog/loop-requests-in-postman/,20,8,40%
https://apidog.com/blog/pass-multiple-parameters-rest-api-url/,20,5,25%
https://apidog.com/blog/php-post-json/,20,5,25%
https://apidog.com/blog/postman-vs-apidog/,20,5,25%
https://apidog.com/blog/python-working-with-soap-api/,20,2,10%
https://apidog.com/blog/sora-2-without-watermarks/,20,2,10%
https://apidog.com/es/blog/grok-3-grok-3-mini-api-free-2/,20,1,5%
https://apidog.com/es/blog/how-to-use-deepseek-api-for-free-2/,20,1,5%
https://apidog.com/ig/blog/how-to-use-replit-ai-for-free-ig/,20,0,0%
https://apidog.com/ig/blog/use-nano-banana-via-api-for-free-ig/,20,1,5%
https://apidog.com/kr/blog/api-managementg-tools-3/,20,7,35%
https://apidog.com/kr/blog/beginners-guide-to-telegram-bot-api-2/,20,1,5%
https://apidog.com/kr/blog/gemini-3-pro-ollama-free-kr/,20,1,5%
https://apidog.com/kr/blog/top-10-mcp-servers-kr/,20,2,10%
https://apidog.com/tr/blog/grok-companion-ani-tr/,20,0,0%
https://apidog.com/tr/blog/openai-api-key-free-7/,20,1,5%
https://apidog.com/articles/api-test-case-example/,19,3,15.79%
https://apidog.com/articles/curl-x-command/,19,3,15.79%
https://apidog.com/blog/api-authorization/,19,2,10.53%
https://apidog.com/blog/api-documentation-tools/,19,7,36.84%
https://apidog.com/blog/api-uri-vs-api-url/,19,0,0%
https://apidog.com/blog/awesome-api-clients-postman-alternatives/,19,6,31.58%
https://apidog.com/blog/axios-body-post-request/,19,4,21.05%
https://apidog.com/blog/check-if-websocket-server-running/,19,6,31.58%
https://apidog.com/blog/find-api-with-ai/,19,5,26.32%
https://apidog.com/blog/gpt-4-vs-gemini/,19,0,0%
https://apidog.com/blog/how-to-debug-api/,19,2,10.53%
https://apidog.com/blog/mimo-7b-rl/,19,1,5.26%
https://apidog.com/blog/mock-server-for-api-testing/,19,6,31.58%
https://apidog.com/blog/openapi-designer/,19,7,36.84%
https://apidog.com/blog/rest-services-using-jquery/,19,5,26.32%
https://apidog.com/blog/use-openais-gpt-image-1-api/,19,1,5.26%
https://apidog.com/es/blog/how-to-use-replit-ai-for-free-es/,19,1,5.26%
https://apidog.com/ig/blog/free-open-source-llm-apis-3/,19,0,0%
https://apidog.com/ig/blog/how-to-get-deepseek-free-api-3/,19,0,0%
https://apidog.com/kr/blog/claude-pro-limits-kr/,19,1,5.26%
https://apidog.com/kr/blog/discord-api-2/,19,1,5.26%
https://apidog.com/kr/blog/github-copilot-free-2/,19,1,5.26%
https://apidog.com/kr/blog/google-gemini-api-2/,19,1,5.26%
https://apidog.com/kr/blog/use-cursor-ai-with-claude-3-5-sonnet-2/,19,4,21.05%
https://apidog.com/kr/blog/websocket-testing-tools-2/,19,4,21.05%
https://apidog.com/kr/blog/windsurf-cursor-cline-github-copilot-kr/,19,6,31.58%
https://apidog.com/articles/how-to-test-django-rest-framework/,18,2,11.11%
https://apidog.com/articles/make-axios-get-request/,18,5,27.78%
https://apidog.com/articles/what-is-claude-2/,18,2,11.11%
https://apidog.com/blog/api-monitoring-tools/,18,2,11.11%
https://apidog.com/blog/axios-get-with-body-and-header/,18,2,11.11%
https://apidog.com/blog/axios-typescript/,18,4,22.22%
https://apidog.com/blog/best-openapi-docs-generators/,18,4,22.22%
https://apidog.com/blog/get-free-unlimited-gpt-5-5-api/,18,1,5.56%
https://apidog.com/blog/google-ai-free-tools/,18,0,0%
https://apidog.com/blog/google-veo-3-prompt-theory/,18,2,11.11%
https://apidog.com/blog/grok-3-api-rate-limits/,18,3,16.67%
https://apidog.com/blog/higgsfield-api/,18,0,0%
https://apidog.com/blog/how-to-debug-websocket-apis-with-apidog/,18,3,16.67%
https://apidog.com/blog/how-to-make-a-post-request-postman/,18,5,27.78%
https://apidog.com/blog/how-to-use-curl-to-test-rest-api/,18,4,22.22%
https://apidog.com/blog/how-to-use-minimax-m2-7-free/,18,2,11.11%
https://apidog.com/blog/how-to-use-openai-4o-image-generation-api-gpt-image-1/,18,1,5.56%
https://apidog.com/blog/http-trace-method/,18,4,22.22%
https://apidog.com/blog/open-computer-agent/,18,3,16.67%
https://apidog.com/blog/openai-o3-o4-mini-api-free/,18,1,5.56%
https://apidog.com/blog/postman-vs-insomnia/,18,6,33.33%
https://apidog.com/blog/swagger-codegen-alternatives/,18,1,5.56%
https://apidog.com/blog/top-10-ai-doc-generators-api-documentation-makers-for-2025/,18,4,22.22%
https://apidog.com/blog/top-ai-coding-assistant-tools/,18,1,5.56%
https://apidog.com/blog/what-is-api-failure/,18,2,11.11%
https://apidog.com/blog/what-is-cline/,18,4,22.22%
https://apidog.com/blog/windsurf-mcp-servers/,18,3,16.67%
https://apidog.com/blog/ws-on-http-vs-wss-on-https/,18,4,22.22%
https://apidog.com/es/blog/ai-for-solving-coding-problems-3/,18,0,0%
https://apidog.com/es/blog/claude-opus-4-1-for-free-es/,18,0,0%
https://apidog.com/es/blog/top-10-ai-documentation-tools-2/,18,2,11.11%
https://apidog.com/fr/blog/free-cursor-ai-6/,18,1,5.56%
https://apidog.com/fr/blog/lovable-free-limits-and-open-source-alternative-5/,18,1,5.56%
https://apidog.com/ig/blog/google-ai-free-tools-3/,18,1,5.56%
https://apidog.com/ig/blog/nano-banana-pro-for-free-ig/,18,0,0%
https://apidog.com/ig/blog/top-10-replit-ai-alternatives-3/,18,2,11.11%
https://apidog.com/kr/blog/api-testing-tool-mac-2/,18,5,27.78%
https://apidog.com/kr/blog/claude-code-free-credits/,18,1,5.56%
https://apidog.com/kr/blog/openai-api-pricing-2/,18,1,5.56%
https://apidog.com/kr/blog/what-is-vibe-coding/,18,2,11.11%
https://apidog.com/articles/api-responses-error-messages/,17,8,47.06%
https://apidog.com/blog/api-pagination-guide/,17,1,5.88%
https://apidog.com/blog/deepseek-r1t-chimera/,17,0,0%
https://apidog.com/blog/free-ci-cd-tools/,17,3,17.65%
https://apidog.com/blog/gemini-3-0/,17,1,5.88%
https://apidog.com/blog/google-antigravity/,17,1,5.88%
https://apidog.com/blog/how-to-use-claude-fable-5-for-free/,17,1,5.88%
https://apidog.com/blog/mistra-ai-api/,17,3,17.65%
https://apidog.com/blog/openhands-the-open-source-devin-ai-alternative/,17,4,23.53%
https://apidog.com/blog/path-param-vs-query-param/,17,4,23.53%
https://apidog.com/blog/resend-api/,17,4,23.53%
https://apidog.com/blog/soap-axios-tutorial/,17,3,17.65%
https://apidog.com/blog/son-schema-vs-openapi/,17,3,17.65%
https://apidog.com/blog/unity-mcp-server/,17,2,11.76%
https://apidog.com/blog/use-nano-banana-2-for-free/,17,0,0%
https://apidog.com/blog/voxtral-open-source-whisper-alternative/,17,0,0%
https://apidog.com/es/blog/chatgpt-free-vs-paid-3/,17,2,11.76%
https://apidog.com/es/blog/free-open-source-llm-apis-2/,17,1,5.88%
https://apidog.com/es/blog/llms-no-restrictions-es/,17,2,11.76%
https://apidog.com/fr/blog/unlock-claude-4-free-fr/,17,0,0%
https://apidog.com/ig/blog/beginners-guide-to-telegram-bot-api-4/,17,3,17.65%
https://apidog.com/ig/blog/chatgpt-go-free-ig/,17,1,5.88%
https://apidog.com/kr/blog/cursor-unlimited-pro-plan-kr/,17,3,17.65%
https://apidog.com/kr/blog/deepseek-api-key-for-free-kr/,17,1,5.88%
https://apidog.com/kr/blog/gemini-2-5-06-05-pro-api-kr/,17,1,5.88%
https://apidog.com/kr/blog/gemini-2-5-pro-cursor-free-kr/,17,1,5.88%
https://apidog.com/kr/blog/how-to-use-cline-kr/,17,3,17.65%
https://apidog.com/kr/blog/test-postman-websockets-connection-2/,17,3,17.65%
https://apidog.com/kr/blog/top-5-ai-tools-for-developers-in-2024-2/,17,2,11.76%
https://apidog.com/kr/blog/what-is-twitter-api-2024-guide-2/,17,0,0%
https://apidog.com/articles/,16,7,43.75%
https://apidog.com/articles/api-interface-documentation/,16,4,25%
https://apidog.com/articles/make-axios-delete-requests/,16,4,25%
https://apidog.com/articles/mock-an-api-for-testing/,16,4,25%
https://apidog.com/blog/api-collaboration-tools/,16,5,31.25%
https://apidog.com/blog/awesome-cursor-rules/,16,3,18.75%
https://apidog.com/blog/bearer-token-nodejs-express/,16,5,31.25%
https://apidog.com/blog/claude-pro-limits/,16,2,12.50%
https://apidog.com/blog/free-openapi-documentation-tool/,16,7,43.75%
https://apidog.com/blog/glm-4-7-api/,16,1,6.25%
https://apidog.com/blog/google-jules/,16,1,6.25%
https://apidog.com/blog/handle-axios-timeout/,16,5,31.25%
https://apidog.com/blog/how-to-install-and-use-postman-interceptor/,16,3,18.75%
https://apidog.com/blog/how-to-make-rest-api-calls-with-axios/,16,2,12.50%
